ride_id,rideable_type,started_at,ended_at,start_name,start_station_id,end_name,end_station_id,start_latitude,start_longitude,end_latitude,end_longitude,member_casual,trip_length,start_day,end_day
C75F0BC5707A87B0,classic_bike,2024-02-02 19:18:33.830,2024-02-02 19:25:14.768,Bergen St & Vanderbilt Ave,4157.10,Underhill Ave & Lincoln Pl,4042.08,40.6794388,-73.9680438,40.6740123,-73.9671457,member,6.6823,Friday,Friday
8108C3D4E2AFD5BD,electric_bike,2024-02-09 18:09:24.268,2024-02-09 18:12:09.967,1 Ave & E 94 St,7286.05,E 97 St & 3 Ave,7365.08,40.781657219,-73.94598639,40.7859201,-73.94860294,casual,2.7616500000000004,Friday,Friday
9094D2A3710985F4,classic_bike,2024-02-16 17:46:02.744,2024-02-16 17:51:26.530,E 15 St & 3 Ave,5863.07,Broadway & E 21 St,6098.10,40.734232,-73.986923,40.739888408589955,-73.98958593606949,member,5.396433333333333,Friday,Friday
D254BB55D9197151,electric_bike,2024-02-11 17:54:56.244,2024-02-11 18:08:31.419,E 12 St & Ave C,5616.08,Carmine St & 6 Ave,5763.03,40.727215052,-73.977029681,40.73038599,-74.00214988,member,13.58625,Sunday,Sunday
B7B41EC37D6C6879,electric_bike,2024-02-02 20:43:38.670,2024-02-02 20:48:20.143,E 1 St & 1 Ave,5593.01,E Houston St & Columbia St,5436.11,40.723402262,-73.988764286,40.71978635452822,-73.97871628403664,member,4.691216666666667,Friday,Friday
61549FD83BFBDBAB,electric_bike,2024-02-29 18:07:34.763,2024-02-29 18:17:26.399,E 51 St & 1 Ave,6532.06,W 44 St & 11 Ave,6756.05,40.754780531,-73.965868831,40.762009,-73.996975,member,9.8606,Thursday,Thursday
4E9F70C04C38C051,classic_bike,2024-02-09 15:12:05.401,2024-02-09 15:15:41.546,Crescent St & 34 Ave,6759.15,28 St & 36 Ave,6614.01,40.76108,-73.930562,40.757186,-73.932719,member,3.602416666666667,Friday,Friday
C354DBF3106FA840,classic_bike,2024-02-18 18:29:20.327,2024-02-18 19:22:55.288,Cathedral Pkwy & Broadway,7680.03,W 104 St & Amsterdam Ave,7610.13,40.804213,-73.96699104,40.799041392882984,-73.96649479866028,member,53.58268333333333,Sunday,Sunday
E86CC9E14131AEF5,electric_bike,2024-02-20 16:45:38.907,2024-02-20 17:02:43.741,Liberty St & Broadway,5105.01,E 40 St & Park Ave,6432.11,40.708810329,-74.01041913,40.750756,-73.978326,member,17.080566666666666,Tuesday,Tuesday
7E633A5F756F3C71,electric_bike,2024-02-27 13:03:46.389,2024-02-27 13:15:36.840,St Nicholas Ave & W 134 St,7837.30,5 Ave & E 103 St,7511.19,40.816121817,-73.948437214,40.7922553,-73.95249933,member,11.84085,Tuesday,Tuesday
6A5835A4381D7C1B,electric_bike,2024-02-16 09:01:33.486,2024-02-16 09:47:57.950,E 82 St & East End Ave,7049.04,Corona Ave & 102 St,6222.04,40.772847891,-73.946829796,40.74419,-73.8619,member,46.40773333333333,Friday,Friday
D228898E64D75BCD,electric_bike,2024-02-19 13:19:12.785,2024-02-19 13:29:54.507,W 52 St & 11 Ave,6926.01,W 20 St & 10 Ave,6306.01,40.76728642,-73.99407661,40.745686,-74.005141,member,10.695366666666667,Monday,Monday
7F7FCD61E5CE337A,classic_bike,2024-02-26 18:13:16.949,2024-02-26 18:21:17.101,E 40 St & Park Ave,6432.11,Broadway & W 51 St,6779.04,40.750756,-73.978326,40.76228826,-73.98336183,member,8.002533333333334,Monday,Monday
C7503F9FE1A2F96E,electric_bike,2024-02-29 18:42:08.972,2024-02-29 18:54:37.113,Lafayette St & Grand St,5422.09,Greenwich St & W Houston St,5730.08,40.720355153,-73.998776913,40.728846,-74.008591,member,12.469016666666667,Thursday,Thursday
A00A02EBACEB63DB,electric_bike,2024-02-26 09:14:47.502,2024-02-26 09:25:07.655,W 30 St & 8 Ave,6373.07,E 44 St & 2 Ave,6422.09,40.74965268472847,-73.9952078461647,40.75118387463277,-73.97138714790344,member,10.335883333333333,Monday,Monday
8C3E079E9FE798CC,electric_bike,2024-02-12 14:13:10.391,2024-02-12 14:17:14.219,E 54 St & 1 Ave,6608.09,E 43 St & 2 Ave,6422.08,40.756228805,-73.964152217,40.75022392,-73.97121414,member,4.0638,Monday,Monday
FA60F51C6915F855,electric_bike,2024-02-09 19:14:29.015,2024-02-09 19:39:07.883,Washington St & Laight St,5509.02,E 4 St & 2 Ave,5593.04,40.722239017,-74.010549426,40.7262807,-73.98978041,member,24.6478,Friday,Friday
CCDB236E5595E58C,electric_bike,2024-02-06 08:36:41.365,2024-02-06 08:52:51.180,Rivington St & Ridge St,5406.02,E 47 St & 2 Ave,6498.1,40.718639374,-73.983021259,40.75323098,-73.97032517,member,16.163583333333335,Tuesday,Tuesday
95FD0AC410B3B77B,electric_bike,2024-02-27 16:02:11.565,2024-02-27 16:21:56.568,Lorimer St & Calyer St,5709.04,Atlantic Ave & Furman St,4614.04,40.728042245,-73.954301238,40.69165183,-73.9999786,member,19.750049999999998,Tuesday,Tuesday
1E890357EDFCD839,classic_bike,2024-02-16 23:23:33.836,2024-02-16 23:32:07.226,Catalpa Ave & Woodward Ave,4912.1,Wyckoff Ave & Stanhope St,4931.05,40.70229,-73.90145,40.703545,-73.917775,casual,8.5565,Friday,Friday
5F5E2E1F868DF42E,electric_bike,2024-02-04 14:20:03.485,2024-02-04 14:22:54.384,Clinton St & Cherry St,5190.09,Norfolk St & Broome St,5374.01,40.711223125,-73.986660957,40.7172274,-73.98802084,member,2.848316666666667,Sunday,Sunday
60B0CE775E1092CF,electric_bike,2024-02-23 21:07:31.509,2024-02-23 21:22:52.416,E 58 St & Madison Ave,6839.04,E 23 St & 1 Ave,5929.01,40.76302594280519,-73.97209525108337,40.736502,-73.97809472,member,15.348450000000001,Friday,Friday
75A111AE3989E089,electric_bike,2024-02-25 02:04:31.366,2024-02-25 02:05:59.978,Rockaway Ave & Bainbridge St,4285.09,Somers St & Rockaway Ave,4170.08,40.683370352,-73.912003636,40.67872,-73.91105,member,1.4768666666666665,Sunday,Sunday
B1036BE61447EB63,electric_bike,2024-02-09 14:23:33.557,2024-02-09 14:38:55.737,Little West St & 1 Pl,5001.08,12 Ave & W 40 St,6765.01,40.705737114,-74.016799331,40.76087502,-74.00277668,casual,15.369666666666665,Friday,Friday
39CF811FA6AD4D0B,electric_bike,2024-02-25 02:17:34.594,2024-02-25 02:22:02.321,Vesey Pl & River Terrace,5297.02,Spruce St & Nassau St,5137.1,40.715186357,-74.016376615,40.71146364,-74.00552427,member,4.462116666666666,Sunday,Sunday
461857055821EE17,classic_bike,2024-02-08 10:33:09.661,2024-02-08 10:43:26.657,E 40 St & Park Ave,6432.11,E 58 St & 3 Ave,6762.02,40.750756,-73.978326,40.76095756,-73.96724467,member,10.283266666666666,Thursday,Thursday
394AB708A762A99B,electric_bike,2024-02-07 14:00:56.832,2024-02-07 14:21:22.222,S 4 St & Wythe Ave,5204.05,Pearl St & Hanover Square,4993.02,40.712864518,-73.965943456,40.7047177,-74.00926027,casual,20.423166666666667,Wednesday,Wednesday
D9E090D0A6E16D03,electric_bike,2024-02-16 17:23:52.224,2024-02-16 17:32:39.334,Willoughby Ave & Myrtle Ave,4759.02,Stagg St & Union Ave,5117.05,40.697593212,-73.931033969,40.70877084,-73.95095259,casual,8.785166666666667,Friday,Friday
07CFF862BA634FD1,electric_bike,2024-02-11 13:07:29.854,2024-02-11 13:19:54.337,Central Park W & W 91 St,7453.01,Central Park W & W 91 St,7453.01,40.788777947,-73.966537952,40.78866499127883,-73.96680057048798,member,12.40805,Sunday,Sunday
B629121C1828E47F,classic_bike,2024-02-07 15:49:29.091,2024-02-07 15:58:06.378,N 7 St & Driggs Ave,5340.01,Milton St & Franklin St,5752.07,40.716967,-73.956388,40.72906,-73.95779,casual,8.621450000000001,Wednesday,Wednesday
2D4C29A94D402381,electric_bike,2024-02-07 21:05:32.087,2024-02-07 21:10:21.338,Carlton Ave & St Marks Ave,4199.13,Classon Ave & St Marks Ave,4074.14,40.678957939,-73.971852303,40.676513,-73.959431,member,4.820849999999999,Wednesday,Wednesday
62C11AFB28CD1E68,electric_bike,2024-02-04 19:19:50.740,2024-02-04 19:25:06.618,Allen St & Stanton St,5484.09,Grand St & Greene St,5500.02,40.721949458,-73.989177465,40.72170005235607,-74.00238141417502,member,5.264633333333333,Sunday,Sunday
16CDCC1942EA9AC3,electric_bike,2024-02-22 07:46:38.026,2024-02-22 07:52:24.065,Perry St & Bleecker St,5922.07,Broadway & E 21 St,6098.10,40.735530138,-74.004331827,40.739888408589955,-73.98958593606949,member,5.767316666666667,Thursday,Thursday
9AC4B21DF008F6E2,electric_bike,2024-02-07 12:03:43.810,2024-02-07 12:28:03.277,Central Park West & W 72 St,7141.07,W 89 St & Columbus Ave,7432.09,40.775693893,-73.976235032,40.7882213,-73.97041561,casual,24.324450000000002,Wednesday,Wednesday
C21FB2F46B4FBAFA,classic_bike,2024-02-23 16:02:44.947,2024-02-23 16:32:11.744,E 20 St & FDR Dr,5886.13,Waterbury St & Stagg St,5099.02,40.733208626522426,-73.9756813647,40.71019,-73.93734,member,29.446616666666667,Friday,Friday
50092C2784C36BF7,electric_bike,2024-02-21 07:34:58.644,2024-02-21 07:37:22.961,E 33 St & 1 Ave,6197.08,E 25 St & 1 Ave,6004.07,40.743337631,-73.974546313,40.7381765,-73.97738662,casual,2.4052833333333337,Wednesday,Wednesday
01DA39A34BF903C3,electric_bike,2024-02-05 17:12:25.084,2024-02-05 17:21:26.013,Washington St & Laight St,5509.02,Albany St & Greenwich St,5145.02,40.722308159,-74.010407686,40.709267,-74.013247,member,9.015483333333332,Monday,Monday
D4EF82CF3E3AE3C9,electric_bike,2024-02-23 01:08:35.937,2024-02-23 01:13:54.392,Milton St & Franklin St,5752.07,Calyer St & West St,5676.04,40.729013681,-73.957719445,40.72693,-73.95863,member,5.307583333333333,Friday,Friday
BE1E30DEC9893234,classic_bike,2024-02-08 13:26:20.523,2024-02-08 13:31:19.744,8 Ave & W 24 St,6224.06,11 Ave & W 27 St,6425.04,40.74591072834279,-73.99807110428809,40.751396,-74.005226,member,4.987016666666666,Thursday,Thursday
640EED3B240459EE,electric_bike,2024-02-14 06:27:49.291,2024-02-14 06:33:57.355,Gansevoort St & Hudson St,6072.16,Greenwich St & Hubert St,5470.10,40.739467859,-74.005224466,40.721319,-74.010065,member,6.1344,Wednesday,Wednesday
22A2A06D2E1ED9B5,electric_bike,2024-02-09 23:15:31.500,2024-02-09 23:30:47.829,E 31 St & 3 Ave,6239.08,E 12 St & Ave C,5616.08,40.743976831,-73.979699612,40.727243,-73.976831,member,15.27215,Friday,Friday
4DAC72DAE71AD577,electric_bike,2024-02-24 13:56:01.757,2024-02-24 14:01:38.728,5 St & Market St,4843.01,Adams St & Prospect St,4821.10,40.699861526,-73.974687815,40.700763083261506,-73.98869812488556,casual,5.616183333333334,Saturday,Saturday
3C4D7FE91E249891,classic_bike,2024-02-03 11:55:40.726,2024-02-03 11:57:35.000,Parade Pl & Crooke Ave,3376.02,Caton Ave & Argyle Rd,3303.03,40.651847,-73.965248,40.649681,-73.967829,member,1.9045666666666667,Saturday,Saturday
1CA0053D000B41FB,classic_bike,2024-02-18 18:36:24.268,2024-02-18 19:10:09.139,Pike St & E Broadway,5270.05,Melrose St & Broadway,4801.04,40.71406667,-73.99293911,40.697481,-73.935877,member,33.74785,Sunday,Sunday
F433CFFC3C84A2C3,electric_bike,2024-02-05 11:42:29.208,2024-02-05 11:46:38.803,St Marks Pl & 2 Ave,5669.10,E 7 St & Ave C,5545.01,40.728448987,-73.98724544,40.72412944090093,-73.97901266813278,member,4.159916666666667,Monday,Monday
5C8592F8E28E86F9,electric_bike,2024-02-18 16:39:42.451,2024-02-18 16:50:09.434,Brooklyn Ave & Prospect Pl,4057.04,Douglass St & 3 Ave,4217.02,40.674304843,-73.944523215,40.6802133,-73.98432695,member,10.449716666666665,Sunday,Sunday
0457926EF62072C9,electric_bike,2024-02-01 10:33:54.669,2024-02-01 10:39:17.038,E 39 St & Lexington Ave,6389.09,E 53 St & 3 Ave,6617.02,40.749340415,-73.977009535,40.75763227739443,-73.96930575370789,member,5.372816666666667,Thursday,Thursday
3AC6499CD131935A,electric_bike,2024-02-07 05:51:25.198,2024-02-07 05:58:23.618,W 22 St & 10 Ave,6306.06,W 49 St & 8 Ave,6747.06,40.746713161,-74.003756762,40.76227205,-73.98788205,member,6.973666666666667,Wednesday,Wednesday
B3612CA0E4BB40E6,electric_bike,2024-02-16 08:33:51.559,2024-02-16 08:38:58.559,W 95 St & Broadway,7541.01,Cathedral Pkwy & Broadway,7680.03,40.794061184,-73.972012758,40.804213,-73.96699104,casual,5.116666666666666,Friday,Friday
59BFFC12A028DEEC,electric_bike,2024-02-11 14:37:58.795,2024-02-11 14:43:55.913,Calyer St & Jewel St,5743.02,Driggs Ave & N Henry St,5542.04,40.729757786,-73.94854629,40.72325,-73.94308,member,5.951966666666666,Sunday,Sunday
9346654D267404DA,classic_bike,2024-02-09 16:39:59.991,2024-02-09 16:48:10.985,Greenpoint Ave & West St,5752.09,Nassau Ave & Russell St,5581.01,40.729803,-73.959099,40.72557,-73.94434,member,8.183233333333334,Friday,Friday
14BA468E851BF48E,electric_bike,2024-02-29 18:53:40.470,2024-02-29 22:34:58.994,Broadway & W 41 St,6560.01,Murray St & West St,5329.08,40.75541532,-73.987138629,40.71503,-74.01246,casual,221.30873333333332,Thursday,Thursday
8049B749CF6008BC,electric_bike,2024-02-18 16:14:34.132,2024-02-18 17:30:17.045,Fulton St & Adams St,4637.06,E 85 St & York Ave,7146.04,40.692641139,-73.989660263,40.77536905,-73.94803392,member,75.71521666666666,Sunday,Sunday
2F7D9CD7B9B10F4B,classic_bike,2024-02-08 14:36:40.744,2024-02-08 14:42:11.535,E 44 St & Lexington Ave,6464.09,W 44 St & 5 Ave,6551.02,40.752643,-73.974996,40.75500254,-73.98014437,member,5.513183333333333,Thursday,Thursday
4801CBC153F1EA48,classic_bike,2024-02-28 11:52:06.882,2024-02-28 11:57:26.757,2 Ave & E 31 St,6197.11,E 31 St & 3 Ave,6239.08,40.74299,-73.97711,40.74394314,-73.97966069,member,5.33125,Wednesday,Wednesday
3938F66191CF970E,electric_bike,2024-02-24 14:52:12.841,2024-02-24 15:01:05.831,W 43 St & 10 Ave,6756.01,6 Ave & W 33 St,6364.07,40.759854913,-73.993914604,40.74901271,-73.98848395,member,8.883166666666666,Saturday,Saturday
B4C03D7B20F21652,classic_bike,2024-02-01 21:33:49.489,2024-02-01 21:46:49.097,Suydam St & St Nicholas Ave,5043.06,Putnam Ave & Ralph Ave,4450.06,40.70636,-73.91945,40.68705,-73.92338,member,12.993466666666666,Thursday,Thursday
EF63990FF3AC4D9B,electric_bike,2024-02-10 11:51:37.759,2024-02-10 11:54:57.939,W 145 St & Amsterdam Ave,7997.08,Riverside Dr & W 145 St,8018.04,40.825091362,-73.946981549,40.827305,-73.951989,member,3.3363333333333336,Saturday,Saturday
446E8F762066C346,electric_bike,2024-02-14 09:16:29.829,2024-02-14 09:23:18.077,E 91 St & 2 Ave,7286.01,1 Ave & E 68 St,6822.09,40.781193972,-73.949791193,40.76500525,-73.95818491,member,6.804133333333334,Wednesday,Wednesday
504D9A83075916DD,electric_bike,2024-02-29 20:23:06.452,2024-02-29 20:27:54.717,E 13 St & 2 Ave,5820.08,Stanton St & Chrystie St,5523.02,40.731644392,-73.98509419,40.72229346,-73.99147535,member,4.804416666666667,Thursday,Thursday
53448E4E18187EDC,electric_bike,2024-02-04 07:06:25.386,2024-02-04 07:11:27.398,Crescent St & 34 Ave,6759.15,43 St & 37 Ave,6401.01,40.761069059,-73.930579782,40.750181,-73.919998,member,5.033533333333334,Sunday,Sunday
68E5E010FB56D5F3,electric_bike,2024-02-18 19:15:41.579,2024-02-18 19:29:18.534,S Portland Ave & Hanson Pl,4354.05,Windsor Pl & 8 Ave,3620.02,40.685415268,-73.974349141,40.660906,-73.983074,casual,13.615916666666667,Sunday,Sunday
C9F3A70211005E5C,classic_bike,2024-02-04 07:32:48.254,2024-02-04 07:38:29.137,Empire Blvd & New York Ave,3728.04,Lefferts Ave & Schenectady Ave,3710.07,40.66403,-73.94769,40.66343,-73.93472,member,5.681383333333333,Sunday,Sunday
10E663D44ABB29B3,electric_bike,2024-02-27 07:19:02.390,2024-02-27 07:30:41.921,12 Ave & W 40 St,6765.01,West St & Chambers St,5329.03,40.760919571,-74.0028584,40.71754834,-74.01322069,member,11.65885,Tuesday,Tuesday
EBC77F93E905BE67,electric_bike,2024-02-01 15:59:37.598,2024-02-01 16:03:48.435,Lafayette St & E 8 St,5788.13,E 16 St & Irving Pl,5938.11,40.730296373,-73.990971565,40.735367055605394,-73.98797392845154,member,4.180616666666666,Thursday,Thursday
9C10DE94F4674FA3,electric_bike,2024-02-16 10:51:49.046,2024-02-16 10:58:25.980,Morton St & Washington St,5772.05,W 21 St & 6 Ave,6140.05,40.730933785,-74.008432865,40.74173969,-73.99415556,member,6.615566666666667,Friday,Friday
CDAB93407CA43B6D,electric_bike,2024-02-24 11:22:08.616,2024-02-24 11:29:15.820,E 13 St & 2 Ave,5820.08,Sullivan St & Washington Sq,5721.01,40.730979562,-73.985400796,40.73047747,-73.99906065,member,7.120066666666667,Saturday,Saturday
347E2E5A6902041E,classic_bike,2024-02-29 11:33:34.399,2024-02-29 11:40:26.078,27 St & Hunter St,6310.06,46 Ave & 5 St,6286.02,40.7485,-73.941275,40.74731,-73.95451,member,6.861316666666666,Thursday,Thursday
7DC8A4817B19664B,electric_bike,2024-02-11 17:18:36.587,2024-02-11 17:26:13.788,W 84 St & Amsterdam Ave,7409.04,E 91 St & Park Ave,7344.05,40.786267757,-73.975428939,40.7835016,-73.955327,member,7.620016666666667,Sunday,Sunday
366DC85BB4E96B5D,electric_bike,2024-02-12 16:46:26.352,2024-02-12 17:00:47.867,Cooper Square & Astor Pl,5712.03,Leonard St & Boerum St,5036.06,40.729488015,-73.990706921,40.70583339,-73.94644578,member,14.358583333333334,Monday,Monday
82A415CCC99B0021,classic_bike,2024-02-05 23:36:35.826,2024-02-05 23:54:32.169,E 44 St & Lexington Ave,6464.09,Amsterdam Ave & W 79 St,7311.02,40.752643,-73.974996,40.7829391,-73.9786517,member,17.93905,Monday,Monday
181AF47D283236F5,electric_bike,2024-02-01 16:47:21.894,2024-02-01 16:54:57.386,7 Ave & W 55 St,6847.05,11 Ave & W 41 St,6726.01,40.764107347,-73.981084228,40.76030096,-73.99884222,member,7.5915333333333335,Thursday,Thursday
BE45EC767AA372AC,electric_bike,2024-02-11 14:08:36.303,2024-02-11 14:14:26.285,W 116 St & Amsterdam Ave,7692.11,Adam Clayton Powell Blvd & W 123 St,7704.04,40.806830883,-73.960611105,40.8078316,-73.949373,member,5.833033333333334,Sunday,Sunday
FEB3AE353E0382C0,electric_bike,2024-02-26 20:33:53.545,2024-02-26 20:49:48.269,E 33 St & 1 Ave,6197.08,38 Ave & 29 St,6538.11,40.74352634,-73.975058317,40.75473,-73.93367,member,15.912066666666668,Monday,Monday
D458CBD9FD047921,classic_bike,2024-02-06 10:28:30.347,2024-02-06 10:40:51.530,W 54 St & 11 Ave,6955.05,W 44 St & 5 Ave,6551.02,40.768333,-73.992573,40.75500254,-73.98014437,member,12.35305,Tuesday,Tuesday
B0D5BAD1771E7609,classic_bike,2024-02-29 17:20:05.382,2024-02-29 17:52:39.866,W 26 St & 10 Ave,6382.05,W 63 St & Broadway,7052.01,40.749717753,-74.002950346,40.77163851,-73.98261428,member,32.574733333333334,Thursday,Thursday
52031074892C043E,electric_bike,2024-02-11 11:52:48.222,2024-02-11 11:56:49.231,31 Ave & 30 St,6857.09,21 St & Hoyt Ave S,7126.01,40.764668822,-73.923940182,40.774645,-73.923706,casual,4.016816666666666,Sunday,Sunday
A037163BE88B390B,classic_bike,2024-02-07 21:54:31.032,2024-02-07 22:02:15.034,W 42 St & 8 Ave,6602.05,W 43 St & 6 Ave,6593.14,40.7575699,-73.99098507,40.75527307,-73.98316936,member,7.733366666666667,Wednesday,Wednesday
661DBE7CC6ABBCC0,electric_bike,2024-02-19 16:38:50.326,2024-02-19 16:50:28.214,E 53 St & Lexington Ave,6617.09,West End Ave & W 60 St,7059.08,40.758522391,-73.970637441,40.77237,-73.99005,member,11.631466666666666,Monday,Monday
206E96B2FEB67CFB,electric_bike,2024-02-02 18:09:35.510,2024-02-02 18:31:20.363,6 Ave & Canal St,5500.07,Prospect Pl & Underhill Ave,4116.08,40.722416759,-74.005649328,40.6769694,-73.96579,member,21.74755,Friday,Friday
C878BE1E54E9AA54,classic_bike,2024-02-27 12:36:39.810,2024-02-27 12:44:14.286,Broadway & E 14 St,5905.12,E 14 St & Ave B,5736.09,40.73454567,-73.99074142,40.72938685,-73.97772429,member,7.5746,Tuesday,Tuesday
E22765D50571D473,electric_bike,2024-02-21 20:09:37.823,2024-02-21 20:12:38.858,Forsyth St & Grand St,5382.07,Clinton St & Grand St,5303.06,40.717752099,-73.99335742,40.71559509,-73.9870295,member,3.0172499999999998,Wednesday,Wednesday
5E1150742CCA6D83,classic_bike,2024-02-16 18:17:45.777,2024-02-16 18:25:53.796,Stagg St & Union Ave,5117.05,Scholes St & Manhattan Ave,5108.01,40.70877084,-73.95095259,40.70870368,-73.9448625,casual,8.13365,Friday,Friday
3E8D0FDFFFAC1182,electric_bike,2024-02-10 21:06:02.309,2024-02-10 21:28:44.932,Madison Ave & E 51 St,6659.09,E 77 St & 1 Ave,7020.02,40.758938074,-73.97529006,40.77095553869235,-73.95356208096926,casual,22.710383333333333,Saturday,Saturday
C6539078F8D5B441,electric_bike,2024-02-21 21:19:53.265,2024-02-21 21:25:08.233,Grand Army Plaza & Central Park S,6839.10,Central Park West & W 68 St,7079.06,40.7643971,-73.97371465,40.7734066,-73.97782542,member,5.249466666666667,Wednesday,Wednesday
9A6E61B1ABE79F4E,electric_bike,2024-02-09 14:18:01.171,2024-02-09 14:25:49.253,Douglass St & 4 Ave,4175.14,Grand Army Plaza & Plaza St West,4010.15,40.6792788,-73.98154004,40.6729679,-73.97087984,casual,7.801366666666667,Friday,Friday
9B4E4E47A201DD18,classic_bike,2024-02-11 14:40:35.137,2024-02-11 14:44:25.544,Pitt St & Stanton St,5406.04,Norfolk St & Broome St,5374.01,40.71926081,-73.98178024,40.7172274,-73.98802084,member,3.840116666666667,Sunday,Sunday
EF17C8A96E58FFCF,classic_bike,2024-02-11 23:01:34.857,2024-02-11 23:19:23.086,E 81 St & Park Ave,7188.10,E 58 St & 1 Ave (NW Corner),6723.1,40.77677702,-73.9590097,40.759125,-73.962658,member,17.803816666666666,Sunday,Sunday
097CE3567012EBB2,electric_bike,2024-02-27 18:56:17.411,2024-02-27 19:01:45.165,Broadway & E 21 St,6098.10,1 Ave & E 18 St,5854.09,40.740126371,-73.989398956,40.733812191966315,-73.98054420948029,member,5.462566666666667,Tuesday,Tuesday
6D7AF79065A99F6D,electric_bike,2024-02-05 05:56:29.632,2024-02-05 06:05:04.757,W 31 St & 7 Ave,6331.01,E 58 St & 3 Ave,6762.02,40.749073386,-73.991951823,40.76095756,-73.96724467,member,8.585416666666667,Monday,Monday
DA439A6A790E7700,classic_bike,2024-02-05 11:18:50.943,2024-02-05 11:35:52.172,W 18 St & 9 Ave,6190.03,E 1 St & Bowery,5636.13,40.7435337324616,-74.00367558002472,40.72486122254819,-73.99213135242462,member,17.020483333333335,Monday,Monday
AC19D1CC49825230,classic_bike,2024-02-05 09:36:26.722,2024-02-05 09:57:49.735,FDR Drive & E 35 St,6230.04,W 13 St & 5 Ave,5947.04,40.744219,-73.97121214,40.735445,-73.99431,member,21.38355,Monday,Monday
9E00457AE1222F92,electric_bike,2024-02-06 07:37:18.266,2024-02-06 07:40:55.794,1 Ave & E 39 St,6303.01,E 47 St & Park Ave,6584.12,40.747288942,-73.971037388,40.75510267,-73.97498696,member,3.6254666666666666,Tuesday,Tuesday
F700528B9AF1E03B,electric_bike,2024-02-17 16:30:25.089,2024-02-17 16:35:41.163,3 St & Prospect Park West,3865.05,6 Ave & 12 St,3803.05,40.668141365,-73.973483443,40.6663181,-73.9854617,member,5.2679,Saturday,Saturday
A9A7433E98E98AD3,electric_bike,2024-02-01 11:35:35.496,2024-02-01 11:40:20.476,Schermerhorn St & Court St,4565.07,Clark St & Henry St,4789.03,40.69112432,-73.99214673,40.69760127,-73.99344559,member,4.749666666666667,Thursday,Thursday
599ECC31C1C80D99,classic_bike,2024-02-15 16:07:35.254,2024-02-15 16:13:27.350,E 33 St & 5 Ave,6322.01,8 Ave & W 27 St,6297.07,40.74765947,-73.98490707,40.747968,-73.996637,member,5.868266666666667,Thursday,Thursday
9549083F141B7891,electric_bike,2024-02-29 13:56:09.370,2024-02-29 13:57:36.318,8 St & Astoria Blvd,7068.07,Vernon Blvd & 31 Ave,7003.06,40.772531867,-73.932683349,40.7692475,-73.9354504,member,1.4491333333333332,Thursday,Thursday
7D82D85EFCF0EE9E,electric_bike,2024-02-18 20:26:15.036,2024-02-18 20:35:11.039,Knickerbocker Ave & Thames St,5018.06,Bushwick Ave & Linden St,4600.09,40.705367684,-73.930027246,40.69146,-73.92146,member,8.933383333333333,Sunday,Sunday
C90554AD1778BF5D,classic_bike,2024-02-04 12:14:58.141,2024-02-04 12:21:03.978,W 21 St & 6 Ave,6140.05,9 Ave & W 18 St,6190.08,40.74173969,-73.99415556,40.74317449,-74.00366443,member,6.097283333333333,Sunday,Sunday
8223EC6141469EF3,electric_bike,2024-02-14 22:50:39.891,2024-02-14 23:00:08.119,Stanton St & Mangin St,5326.06,Broadway & E 14 St,5905.12,40.717896819,-73.976140857,40.73454567,-73.99074142,member,9.470466666666665,Wednesday,Wednesday
ECE8B0D440E71973,electric_bike,2024-02-20 12:07:25.228,2024-02-20 12:15:21.464,Lexington Ave & E 24 St,6089.07,Washington Square E,5755.09,40.740008116,-73.984190345,40.73049393,-73.9957214,member,7.937266666666667,Tuesday,Tuesday
A86F1BE4BA43387C,classic_bike,2024-02-15 15:14:33.151,2024-02-15 15:21:17.703,4 Ave & 3 St,4028.04,6 Ave & 9 St,3803.09,40.673746,-73.985649,40.668127,-73.98377641,member,6.742533333333333,Thursday,Thursday
E7397D9A8BFDA2B9,electric_bike,2024-02-19 17:24:27.135,2024-02-19 17:29:50.201,E 48 St & 5 Ave,6626.01,E 39 St & Lexington Ave,6389.09,40.757476449,-73.977695227,40.749498546025194,-73.97729203113158,member,5.384433333333333,Monday,Monday
CB95CBA5EC8428F5,electric_bike,2024-02-20 17:24:21.191,2024-02-20 17:34:35.650,E 47 St & Park Ave,6584.12,Broadway & W 58 St,6948.10,40.755255342,-73.975443363,40.76695317,-73.98169333,member,10.240983333333332,Tuesday,Tuesday
85E79F925D5856BF,classic_bike,2024-02-10 10:27:05.053,2024-02-10 10:31:28.619,11 Ave & W 41 St,6726.01,W 50 St & 10 Ave,6890.06,40.76030096,-73.99884222,40.764734200065185,-73.99194359779358,member,4.392766666666666,Saturday,Saturday
DA91FF23EF323517,electric_bike,2024-02-17 09:37:16.884,2024-02-17 09:42:12.140,Lenox Ave & W 117 St,7655.22,Pleasant Ave & E 116 St,7450.05,40.802366734,-73.949272037,40.7949879,-73.9333349,member,4.920933333333333,Saturday,Saturday
816EE761894EE5A6,electric_bike,2024-02-15 08:01:20.666,2024-02-15 08:09:07.520,Church St & Worth St,5359.13,Perry St & Bleecker St,5922.07,40.71688538495366,-74.00650128722191,40.73535398,-74.00483091,member,7.7809,Thursday,Thursday
